route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
33,58,121661070,SHUTTLE PARK SOUTH,,6207,33:51
33,58,121662070,SHUTTLE PARK SOUTH,,5907,33:51
33,58,121663070,SHUTTLE PARK SOUTH,,6007,33:51
33,58,121652070,SHUTTLE PARK SOUTH,,6107,33:51
33,58,121653070,SHUTTLE PARK SOUTH,,6207,33:51
33,58,121654070,SHUTTLE PARK SOUTH,,5907,33:51
33,58,121655070,SHUTTLE PARK SOUTH,,6007,33:51
33,58,121656070,SHUTTLE PARK SOUTH,,6107,33:51
33,58,121657070,SHUTTLE PARK SOUTH,,6207,33:51
33,58,121646070,SHUTTLE PARK SOUTH,,6007,33:51
33,58,121647070,SHUTTLE PARK SOUTH,,6107,33:51
33,58,121648070,SHUTTLE PARK SOUTH,,6207,33:51
33,58,121649070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121650070,SHUTTLE PARK SOUTH,,5907,33:51
33,58,121651070,SHUTTLE PARK SOUTH,,6007,33:51
33,58,121596070,SHUTTLE PARK SOUTH,,5607,33:51
33,58,121597070,SHUTTLE PARK SOUTH,,5107,33:51
33,58,121598070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121599070,SHUTTLE PARK SOUTH,,5307,33:51
33,58,121644070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121645070,SHUTTLE PARK SOUTH,,5907,33:51
33,58,121590070,SHUTTLE PARK SOUTH,,5607,33:51
33,58,121591070,SHUTTLE PARK SOUTH,,5107,33:51
33,58,121592070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121593070,SHUTTLE PARK SOUTH,,5307,33:51
33,58,121594070,SHUTTLE PARK SOUTH,,5407,33:51
33,58,121595070,SHUTTLE PARK SOUTH,,5507,33:51
33,58,121584070,SHUTTLE PARK SOUTH,,5607,33:51
33,58,121585070,SHUTTLE PARK SOUTH,,5107,33:51
33,58,121586070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121587070,SHUTTLE PARK SOUTH,,5307,33:51
33,58,121588070,SHUTTLE PARK SOUTH,,5407,33:51
33,58,121589070,SHUTTLE PARK SOUTH,,5507,33:51
33,58,121578070,SHUTTLE PARK SOUTH,,5607,33:51
33,58,121579070,SHUTTLE PARK SOUTH,,5107,33:51
33,58,121580070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121581070,SHUTTLE PARK SOUTH,,5307,33:51
33,58,121582070,SHUTTLE PARK SOUTH,,5407,33:51
33,58,121583070,SHUTTLE PARK SOUTH,,5507,33:51
33,64,121838010,SHUTTLE PARK SOUTH,,6001,33:51
33,64,121839010,SHUTTLE PARK SOUTH,,5701,33:51
33,64,121840010,SHUTTLE PARK SOUTH,,5801,33:51
33,64,121841010,SHUTTLE PARK SOUTH,,5901,33:51
33,64,121842010,SHUTTLE PARK SOUTH,,6001,33:51
33,58,121577070,SHUTTLE PARK SOUTH,,5507,33:51
33,64,121832010,SHUTTLE PARK SOUTH,,5801,33:51
33,64,121833010,SHUTTLE PARK SOUTH,,5901,33:51
33,64,121834010,SHUTTLE PARK SOUTH,,6001,33:51
33,64,121835010,SHUTTLE PARK SOUTH,,5701,33:51
33,64,121836010,SHUTTLE PARK SOUTH,,5801,33:51
33,64,121837010,SHUTTLE PARK SOUTH,,5901,33:51
33,64,121826010,SHUTTLE PARK SOUTH,,6001,33:51
33,64,121827010,SHUTTLE PARK SOUTH,,5101,33:51
33,64,121828010,SHUTTLE PARK SOUTH,,5201,33:51
33,64,121829010,SHUTTLE PARK SOUTH,,5901,33:51
33,64,121830010,SHUTTLE PARK SOUTH,,6001,33:51
33,64,121831010,SHUTTLE PARK SOUTH,,5701,33:51
33,58,121707070,SHUTTLE PARK SOUTH,,5407,33:51
33,64,121821010,SHUTTLE PARK SOUTH,,5901,33:51
33,64,121822010,SHUTTLE PARK SOUTH,,6001,33:51
33,64,121823010,SHUTTLE PARK SOUTH,,5101,33:51
33,64,121824010,SHUTTLE PARK SOUTH,,5201,33:51
33,64,121825010,SHUTTLE PARK SOUTH,,5901,33:51
33,58,121701070,SHUTTLE PARK SOUTH,,5407,33:51
33,58,121702070,SHUTTLE PARK SOUTH,,5507,33:51
33,58,121703070,SHUTTLE PARK SOUTH,,5607,33:51
33,58,121704070,SHUTTLE PARK SOUTH,,5107,33:51
33,58,121705070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121706070,SHUTTLE PARK SOUTH,,5307,33:51
33,58,121695070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121696070,SHUTTLE PARK SOUTH,,5307,33:51
33,58,121697070,SHUTTLE PARK SOUTH,,5407,33:51
33,58,121698070,SHUTTLE PARK SOUTH,,5107,33:51
33,58,121699070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121700070,SHUTTLE PARK SOUTH,,5307,33:51
33,58,121689070,SHUTTLE PARK SOUTH,,5407,33:51
33,58,121690070,SHUTTLE PARK SOUTH,,5107,33:51
33,58,121691070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121692070,SHUTTLE PARK SOUTH,,5307,33:51
33,58,121693070,SHUTTLE PARK SOUTH,,5407,33:51
33,58,121694070,SHUTTLE PARK SOUTH,,5107,33:51
33,58,121640070,SHUTTLE PARK SOUTH,,5907,33:51
33,58,121641070,SHUTTLE PARK SOUTH,,6007,33:51
33,58,121642070,SHUTTLE PARK SOUTH,,6107,33:51
33,58,121643070,SHUTTLE PARK SOUTH,,6207,33:51
33,58,121687070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121688070,SHUTTLE PARK SOUTH,,5307,33:51
33,58,121634070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121635070,SHUTTLE PARK SOUTH,,5907,33:51
33,58,121636070,SHUTTLE PARK SOUTH,,6007,33:51
33,58,121637070,SHUTTLE PARK SOUTH,,5507,33:51
33,58,121638070,SHUTTLE PARK SOUTH,,6207,33:51
33,58,121639070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121628070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121629070,SHUTTLE PARK SOUTH,,5907,33:51
33,58,121630070,SHUTTLE PARK SOUTH,,6007,33:51
33,58,121631070,SHUTTLE PARK SOUTH,,5507,33:51
33,58,121632070,SHUTTLE PARK SOUTH,,6207,33:51
33,58,121633070,SHUTTLE PARK SOUTH,,5107,33:51
33,58,121622070,SHUTTLE PARK SOUTH,,5207,33:51
33,58,121623070,SHUTTLE PARK SOUTH,,5907,33:51
33,58,121624070,SHUTTLE PARK SOUTH,,6007,33:51
33,58,121625070,SHUTTLE PARK SOUTH,,5507,33:51
33,58,121626070,SHUTTLE PARK SOUTH,,6207,33:51
33,58,121627070,SHUTTLE PARK SOUTH,,5107,33:51
33,305,121438020,SHUTTLE PARK SOUTH,,6102,33:51
33,305,121439020,SHUTTLE PARK SOUTH,,6102,33:51
33,305,121440020,SHUTTLE PARK SOUTH,,6102,33:51
33,305,121441020,SHUTTLE PARK SOUTH,,6102,33:51
33,58,121575070,SHUTTLE PARK SOUTH,,5107,33:51
33,58,121576070,SHUTTLE PARK SOUTH,,5207,33:51
33,305,121432020,SHUTTLE PARK SOUTH,,6102,33:51
33,305,121433020,SHUTTLE PARK SOUTH,,6102,33:51
33,305,121434020,SHUTTLE PARK SOUTH,,6102,33:51
33,305,121435020,SHUTTLE PARK SOUTH,,6102,33:51
33,305,121436020,SHUTTLE PARK SOUTH,,6102,33:51
33,305,121437020,SHUTTLE PARK SOUTH,,6102,33:51
33,305,121426020,SHUTTLE PARK SOUTH,,6102,33:51
33,305,121427020,SHUTTLE PARK SOUTH,,5802,33:51
33,305,121428020,SHUTTLE PARK SOUTH,,5902,33:51
33,305,121429020,SHUTTLE PARK SOUTH,,5802,33:51
33,305,121430020,SHUTTLE PARK SOUTH,,5902,33:51
33,305,121431020,SHUTTLE PARK SOUTH,,6002,33:51
33,305,121374020,SHUTTLE PARK SOUTH,,5702,33:51
33,305,121375020,SHUTTLE PARK SOUTH,,5702,33:51
33,305,121376020,SHUTTLE PARK SOUTH,,5702,33:51
33,305,121377020,SHUTTLE PARK SOUTH,,5702,33:51
33,305,121378020,SHUTTLE PARK SOUTH,,5702,33:51
33,305,121379020,SHUTTLE PARK SOUTH,,5702,33:51
33,305,121368020,SHUTTLE PARK SOUTH,,5902,33:51
33,305,121369020,SHUTTLE PARK SOUTH,,5902,33:51
33,305,121370020,SHUTTLE PARK SOUTH,,5902,33:51
33,305,121371020,SHUTTLE PARK SOUTH,,5902,33:51
33,305,121372020,SHUTTLE PARK SOUTH,,5702,33:51
33,305,121373020,SHUTTLE PARK SOUTH,,5702,33:51
33,305,121362020,SHUTTLE PARK SOUTH,,5302,33:51
33,305,121363020,SHUTTLE PARK SOUTH,,5302,33:51
33,305,121364020,SHUTTLE PARK SOUTH,,5302,33:51
33,305,121365020,SHUTTLE PARK SOUTH,,5302,33:51
33,305,121366020,SHUTTLE PARK SOUTH,,5902,33:51
33,305,121367020,SHUTTLE PARK SOUTH,,5902,33:51
33,305,121311020,SHUTTLE PARK SOUTH,,5102,33:51
33,305,121357020,SHUTTLE PARK SOUTH,,5802,33:51
33,305,121358020,SHUTTLE PARK SOUTH,,5802,33:51
33,305,121359020,SHUTTLE PARK SOUTH,,5802,33:51
33,305,121360020,SHUTTLE PARK SOUTH,,5802,33:51
33,305,121361020,SHUTTLE PARK SOUTH,,5302,33:51
33,305,121305020,SHUTTLE PARK SOUTH,,5502,33:51
33,305,121306020,SHUTTLE PARK SOUTH,,5102,33:51
33,305,121307020,SHUTTLE PARK SOUTH,,5202,33:51
33,305,121308020,SHUTTLE PARK SOUTH,,5302,33:51
33,305,121309020,SHUTTLE PARK SOUTH,,5402,33:51
33,305,121310020,SHUTTLE PARK SOUTH,,5502,33:51
33,305,121299020,SHUTTLE PARK SOUTH,,5402,33:51
33,305,121300020,SHUTTLE PARK SOUTH,,5502,33:51
33,305,121301020,SHUTTLE PARK SOUTH,,5102,33:51
33,305,121302020,SHUTTLE PARK SOUTH,,5202,33:51
33,305,121303020,SHUTTLE PARK SOUTH,,5302,33:51
33,305,121304020,SHUTTLE PARK SOUTH,,5402,33:51
33,305,121296020,SHUTTLE PARK SOUTH,,5102,33:51
33,305,121297020,SHUTTLE PARK SOUTH,,5202,33:51
33,305,121298020,SHUTTLE PARK SOUTH,,5302,33:51
4,305,120630020,EASTGATE HAMILTON PL VIA HEALTH CTR,,7302,4:01
4,305,122105020,EASTGATE HAMILTON PL,,7202,4:03
4,305,122107020,EASTGATE HAMILTON PL,,9302,4:03
4,305,122109020,EASTGATE HAMILTON PL,,9302,4:03
4,305,121925020,EASTGATE HAMILTON PL,,7202,4:03
4,305,121933020,EASTGATE HAMILTON PL,,7402,4:03
4,305,121935020,EASTGATE HAMILTON PL,,7402,4:03
4,305,121937020,EASTGATE HAMILTON PL,,7402,4:03
4,305,121939020,EASTGATE HAMILTON PL,,7602,4:03
4,58,120752070,EASTGATE HAMILTON PL,,9407,4:03
4,58,120753070,EASTGATE HAMILTON PL,,9407,4:03
4,305,121923020,EASTGATE HAMILTON PL,,7202,4:03
4,305,121882020,EASTGATE HAMILTON PL,,7102,4:03
4,58,120749070,EASTGATE HAMILTON PL,,9307,4:03
4,58,120750070,EASTGATE HAMILTON PL,,9307,4:03
4,58,120751070,EASTGATE HAMILTON PL,,9307,4:03
4,305,120612020,EASTGATE HAMILTON PL,,7502,4:03
4,305,120618020,EASTGATE HAMILTON PL,,7802,4:03
4,305,120619020,EASTGATE HAMILTON PL,,8002,4:03
4,305,120620020,EASTGATE HAMILTON PL,,7302,4:03
4,64,120802010,EASTGATE HAMILTON PL,,7101,4:03
4,64,120803010,EASTGATE HAMILTON PL,,7301,4:03
4,64,120804010,EASTGATE HAMILTON PL,,7301,4:03
4,64,120806010,EASTGATE HAMILTON PL,,7501,4:03
4,64,120807010,EASTGATE HAMILTON PL,,7501,4:03
4,305,120611020,EASTGATE HAMILTON PL,,7102,4:03
4,58,120739070,EASTGATE HAMILTON PL,,7507,4:03
4,58,120743070,EASTGATE HAMILTON PL,,8407,4:03
4,58,120744070,EASTGATE HAMILTON PL,,8507,4:03
4,58,120745070,EASTGATE HAMILTON PL,,8907,4:03
4,58,120747070,EASTGATE HAMILTON PL,,9107,4:03
4,64,120801010,EASTGATE HAMILTON PL,,7101,4:03
4,58,120732070,EASTGATE HAMILTON PL,,8107,4:03
4,58,120733070,EASTGATE HAMILTON PL,,8407,4:03
4,58,120734070,EASTGATE HAMILTON PL,,1707,4:03
4,58,120736070,EASTGATE HAMILTON PL,,8807,4:03
4,58,120737070,EASTGATE HAMILTON PL,,9407,4:03
4,58,120738070,EASTGATE HAMILTON PL,,10807,4:03
4,305,120599020,EASTGATE HAMILTON PL,,8202,4:03
4,305,120601020,EASTGATE HAMILTON PL,,7102,4:03
4,305,120602020,EASTGATE HAMILTON PL,,8402,4:03
4,305,120603020,EASTGATE HAMILTON PL,,7502,4:03
4,58,120725070,EASTGATE HAMILTON PL,,7307,4:03
4,58,120730070,EASTGATE HAMILTON PL,,7307,4:03
4,58,120717070,EASTGATE HAMILTON PL,,10807,4:03
4,58,120718070,EASTGATE HAMILTON PL,,9107,4:03
4,58,120719070,EASTGATE HAMILTON PL,,11007,4:03
4,58,120720070,EASTGATE HAMILTON PL,,9107,4:03
4,58,120721070,EASTGATE HAMILTON PL,,11007,4:03
4,58,120723070,EASTGATE HAMILTON PL,,7107,4:03
4,305,121965020,EASTGATE HAMILTON PL,,9502,4:03
4,305,121969020,EASTGATE HAMILTON PL,,9302,4:03
4,58,120715070,EASTGATE HAMILTON PL,,1707,4:03
4,58,120716070,EASTGATE HAMILTON PL,,9007,4:03
4,305,121913020,EASTGATE HAMILTON PL,,8902,4:03
4,305,121915020,EASTGATE HAMILTON PL,,8902,4:03
4,305,121917020,EASTGATE HAMILTON PL,,8902,4:03
4,305,121919020,EASTGATE HAMILTON PL,,7202,4:03
4,305,121921020,EASTGATE HAMILTON PL,,7202,4:03
4,305,122101020,EASTGATE HAMILTON PL,,3402,4:03
4,305,121901020,EASTGATE HAMILTON PL,,9102,4:03
4,305,121903020,EASTGATE HAMILTON PL,,9102,4:03
4,305,121957020,EASTGATE HAMILTON PL,,9202,4:03
4,305,121959020,EASTGATE HAMILTON PL,,8402,4:03
4,305,122097020,EASTGATE HAMILTON PL,,3402,4:03
4,305,122099020,EASTGATE HAMILTON PL,,3402,4:03
4,305,121943020,EASTGATE HAMILTON PL,,7702,4:03
4,305,121947020,EASTGATE HAMILTON PL,,7702,4:03
4,305,121949020,EASTGATE HAMILTON PL,,7702,4:03
4,305,121953020,EASTGATE HAMILTON PL,,9202,4:03
4,305,121955020,EASTGATE HAMILTON PL,,9202,4:03
4,305,121892020,EASTGATE HAMILTON PL,,8002,4:03
4,305,121893020,EASTGATE HAMILTON PL,,8002,4:03
4,305,121897020,EASTGATE HAMILTON PL,,8302,4:03
4,305,121886020,EASTGATE HAMILTON PL,,7402,4:03
4,305,121890020,EASTGATE HAMILTON PL,,7902,4:03
4,305,120677020,DOWNTOWN,,7902,4:51
4,305,120685020,DOWNTOWN,,7802,4:51
4,305,120689020,DOWNTOWN,,8002,4:51
4,305,120691020,DOWNTOWN,,7102,4:51
4,305,120692020,DOWNTOWN,,8402,4:51
4,305,120693020,DOWNTOWN,,7502,4:51
4,305,121924020,DOWNTOWN,,7202,4:51
4,305,121926020,DOWNTOWN,,7202,4:51
4,305,121934020,DOWNTOWN,,7402,4:51
4,305,121936020,DOWNTOWN,,7402,4:51
4,305,121942020,DOWNTOWN,,7702,4:51
4,305,122108020,DOWNTOWN,,9302,4:51
4,305,120647020,DOWNTOWN,,8002,4:51
4,305,120669020,DOWNTOWN,,8202,4:51
4,305,120672020,DOWNTOWN,,8402,4:51
4,58,120758070,DOWNTOWN,,1707,4:51
4,58,120761070,DOWNTOWN,,9107,4:51
4,58,120762070,DOWNTOWN,,11007,4:51
4,58,120794070,DOWNTOWN,,9307,4:51
4,58,120795070,DOWNTOWN,,9307,4:51
4,58,120796070,DOWNTOWN,,9407,4:51
4,64,120816010,DOWNTOWN,,7501,4:51
4,305,120643020,DOWNTOWN,,7502,4:51
4,305,120646020,DOWNTOWN,,7102,4:51
4,58,120783070,DOWNTOWN,,10807,4:51
4,58,120785070,DOWNTOWN,,7707,4:51
4,58,120792070,DOWNTOWN,,9107,4:51
4,58,120793070,DOWNTOWN,,9307,4:51
4,305,121916020,DOWNTOWN,,8902,4:51
4,305,121920020,DOWNTOWN,,7202,4:51
4,305,121922020,DOWNTOWN,,7202,4:51
4,305,121964020,DOWNTOWN,,9502,4:51
4,305,121968020,DOWNTOWN,,9302,4:51
4,305,121970020,DOWNTOWN,,9302,4:51
4,305,121956020,DOWNTOWN,,9202,4:51
4,305,122098020,DOWNTOWN,,3402,4:51
4,305,122100020,DOWNTOWN,,3402,4:51
4,305,121902020,DOWNTOWN,,9102,4:51
4,305,121912020,DOWNTOWN,,8902,4:51
4,305,121914020,DOWNTOWN,,8902,4:51
4,305,121889020,DOWNTOWN,,7602,4:51
4,305,121896020,DOWNTOWN,,8302,4:51
4,305,121946020,DOWNTOWN,,7702,4:51
4,305,121948020,DOWNTOWN,,7702,4:51
4,305,121952020,DOWNTOWN,,9202,4:51
4,305,121954020,DOWNTOWN,,9202,4:51
4,305,120694020,DOWNTOWN,,8002,4:51
4,305,120696020,DOWNTOWN,,7202,4:51
4,305,120711020,DOWNTOWN,,7102,4:51
4,58,120774070,DOWNTOWN,,7307,4:51
4,305,121885020,DOWNTOWN,,7402,4:51
4,305,121887020,DOWNTOWN,,7402,4:51
7,305,122093020,CHATTANOOGA HOUSING AUTHORITY,,1202,7:01
7,305,122094020,CHATTANOOGA HOUSING AUTHORITY,,2502,7:01
7,305,122095020,CHATTANOOGA HOUSING AUTHORITY,,602,7:01
7,305,122096020,CHATTANOOGA HOUSING AUTHORITY,,4402,7:01
7,305,122115020,CHATTANOOGA HOUSING AUTHORITY,,1402,7:01
7,305,122116020,CHATTANOOGA HOUSING AUTHORITY,,702,7:01
7,305,120946020,DOWNTOWN,,3302,7:51
7,305,122117020,DOWNTOWN,,9102,7:51
7,305,122118020,DOWNTOWN,,11002,7:51
7,305,120945020,DOWNTOWN,,3202,7:51
7,305,120947020,DOWNTOWN,,3602,7:51
7,305,120949020,DOWNTOWN,,102,7:51
7,305,120950020,DOWNTOWN,,3402,7:51
7,305,122123020,DOWNTOWN,,3502,7:51
8,305,120979020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120980020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120981020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120983020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120984020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120985020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,121002020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,121004020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120995020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120996020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120997020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120999020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,121000020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,121001020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120987020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120988020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120989020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120991020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120992020,GERMANTOWN + BRAINERD RD,,9902,8:51
8,305,120993020,GERMANTOWN + BRAINERD RD,,9902,8:51
9,305,121052020,EAST LAKE,,10302,9:01
9,305,121053020,EAST LAKE,,10102,9:01
9,305,121054020,EAST LAKE,,10002,9:01
9,305,121064020,EAST LAKE,,10302,9:01
9,305,121065020,EAST LAKE,,10202,9:01
9,305,121072020,EAST LAKE,,10102,9:01
9,305,122048020,EAST LAKE,,10602,9:01
9,305,122052020,EAST LAKE,,10502,9:01
9,305,122056020,EAST LAKE,,10502,9:01
9,305,122060020,EAST LAKE,,10902,9:01
9,58,121129070,EAST LAKE,,1907,9:01
9,305,121981020,EAST LAKE,,11002,9:01
9,305,121985020,EAST LAKE,,11002,9:01
9,305,121994020,EAST LAKE,,11002,9:01
9,305,121996020,EAST LAKE,,11002,9:01
9,305,122044020,EAST LAKE,,10602,9:01
9,58,121121070,EAST LAKE,,10307,9:01
9,58,121122070,EAST LAKE,,7707,9:01
9,58,121125070,EAST LAKE,,10907,9:01
9,58,121126070,EAST LAKE,,11107,9:01
9,58,121127070,EAST LAKE,,11007,9:01
9,58,121128070,EAST LAKE,,10907,9:01
9,305,122040020,EAST LAKE,,10602,9:01
9,58,121116070,EAST LAKE,,10007,9:01
9,58,121117070,EAST LAKE,,10107,9:01
9,58,121118070,EAST LAKE,,10307,9:01
9,58,121119070,EAST LAKE,,10007,9:01
9,58,121120070,EAST LAKE,,10107,9:01
9,305,122064020,EAST LAKE,,10902,9:01
9,305,122067020,EAST LAKE,,10902,9:01
9,58,121113070,EAST LAKE,,10007,9:01
9,58,121114070,EAST LAKE,,10107,9:01
9,58,121115070,EAST LAKE,,10307,9:01
9,305,121973020,EAST LAKE,,10002,9:01
9,305,121073020,EAST LAKE,,10002,9:01
9,305,121076020,EAST LAKE,,4402,9:01
9,305,121078020,EAST LAKE,,10402,9:01
9,305,122000020,EAST LAKE,,10702,9:01
9,305,122004020,EAST LAKE,,10702,9:01
9,305,122008020,EAST LAKE,,10702,9:01
9,305,121080020,DOWNTOWN,,10002,9:51
9,305,122001020,DOWNTOWN,,10702,9:51
9,305,122005020,DOWNTOWN,,10702,9:51
9,305,122009020,DOWNTOWN,,10702,9:51
9,305,122065020,DOWNTOWN,,10902,9:51
9,305,122068020,DOWNTOWN,,10902,9:51
9,58,121144070,DOWNTOWN,,10807,9:51
9,58,121145070,DOWNTOWN,,10907,9:51
9,58,121146070,DOWNTOWN,,11107,9:51
9,58,121147070,DOWNTOWN,,11007,9:51
9,58,121137070,DOWNTOWN,,11007,9:51
9,58,121138070,DOWNTOWN,,10107,9:51
9,58,121139070,DOWNTOWN,,10007,9:51
9,58,121140070,DOWNTOWN,,10107,9:51
9,58,121141070,DOWNTOWN,,10007,9:51
9,58,121142070,DOWNTOWN,,10307,9:51
9,305,121986020,DOWNTOWN,,11002,9:51
9,305,121995020,DOWNTOWN,,11002,9:51
9,305,122045020,DOWNTOWN,,10602,9:51
9,305,122049020,DOWNTOWN,,10602,9:51
9,305,122053020,DOWNTOWN,,10502,9:51
9,305,122061020,DOWNTOWN,,10902,9:51
9,58,121133070,DOWNTOWN,,10007,9:51
9,58,121134070,DOWNTOWN,,10307,9:51
9,58,121135070,DOWNTOWN,,10307,9:51
9,58,121136070,DOWNTOWN,,10107,9:51
9,305,121978020,DOWNTOWN,,10802,9:51
9,305,121982020,DOWNTOWN,,11002,9:51
9,305,121107020,DOWNTOWN,,10402,9:51
9,305,121974020,DOWNTOWN,,10002,9:51
9,305,122041020,DOWNTOWN,,10602,9:51
9,58,121130070,DOWNTOWN,,10007,9:51
9,58,121131070,DOWNTOWN,,10107,9:51
9,58,121132070,DOWNTOWN,,10307,9:51
9,305,121081020,DOWNTOWN,,10302,9:51
9,305,121100020,DOWNTOWN,,10102,9:51
9,305,121101020,DOWNTOWN,,10002,9:51
9,305,121102020,DOWNTOWN,,10302,9:51
9,305,121104020,DOWNTOWN,,10002,9:51
9,305,121106020,DOWNTOWN,,4402,9:51
1,58,119439070,ALTON PARK,,107,1:01
1,305,119381020,ALTON PARK,,102,1:01
1,305,119383020,ALTON PARK,,602,1:01
1,305,119384020,ALTON PARK,,102,1:01
1,305,119385020,ALTON PARK,,1202,1:01
1,305,119386020,ALTON PARK,,902,1:01
1,58,119432070,ALTON PARK,,907,1:01
1,58,119434070,ALTON PARK,,807,1:01
1,58,119435070,ALTON PARK,,107,1:01
1,58,119436070,ALTON PARK,,1107,1:01
1,58,119437070,ALTON PARK,,1007,1:01
1,58,119438070,ALTON PARK,,807,1:01
1,305,119400020,ALTON PARK,,1102,1:01
1,305,119401020,ALTON PARK,,1102,1:01
1,58,119424070,ALTON PARK,,1207,1:01
1,58,119428070,ALTON PARK,,707,1:01
1,58,119429070,ALTON PARK,,807,1:01
1,58,119430070,ALTON PARK,,107,1:01
1,305,119393020,ALTON PARK,,802,1:01
1,305,119394020,ALTON PARK,,702,1:01
1,305,119395020,ALTON PARK,,602,1:01
1,305,119396020,ALTON PARK,,102,1:01
1,305,119397020,ALTON PARK,,1202,1:01
1,305,119398020,ALTON PARK,,802,1:01
1,305,119387020,ALTON PARK,,702,1:01
1,305,119388020,ALTON PARK,,1102,1:01
1,305,119389020,ALTON PARK,,802,1:01
1,305,119390020,ALTON PARK,,602,1:01
1,305,119391020,ALTON PARK,,102,1:01
1,305,119392020,ALTON PARK,,1202,1:01
21,305,120331020,DOWNTOWN,,4102,21:52
21,305,120332020,DOWNTOWN,,4102,21:52
21,305,120334020,DOWNTOWN,,4102,21:52
21,305,120335020,DOWNTOWN,,4102,21:52
4,58,120766070,DOWNTOWN VIA GOLDEN GATE,,7507,4:55
4,58,120768070,DOWNTOWN VIA GOLDEN GATE,,8407,4:55
4,58,120769070,DOWNTOWN VIA GOLDEN GATE,,7307,4:55
4,58,120770070,DOWNTOWN VIA GOLDEN GATE,,8107,4:55
4,58,120773070,DOWNTOWN VIA GOLDEN GATE,,8507,4:55
4,58,120775070,DOWNTOWN VIA GOLDEN GATE,,7207,4:55
4,58,120757070,DOWNTOWN VIA GOLDEN GATE,,7307,4:55
4,64,120811010,DOWNTOWN VIA GOLDEN GATE,,7101,4:55
4,64,120812010,DOWNTOWN VIA GOLDEN GATE,,7101,4:55
4,64,120813010,DOWNTOWN VIA GOLDEN GATE,,7301,4:55
4,64,120814010,DOWNTOWN VIA GOLDEN GATE,,7301,4:55
4,64,120815010,DOWNTOWN VIA GOLDEN GATE,,7501,4:55
4,58,120756070,DOWNTOWN VIA GOLDEN GATE,,7107,4:55
4,58,120791070,DOWNTOWN VIA GOLDEN GATE,,9107,4:55
4,64,120808010,DOWNTOWN VIA GOLDEN GATE,,7101,4:55
4,64,120809010,DOWNTOWN VIA GOLDEN GATE,,7301,4:55
4,64,120810010,DOWNTOWN VIA GOLDEN GATE,,7501,4:55
4,58,120778070,DOWNTOWN VIA GOLDEN GATE,,1707,4:55
4,58,120779070,DOWNTOWN VIA GOLDEN GATE,,8907,4:55
4,58,120780070,DOWNTOWN VIA GOLDEN GATE,,9007,4:55
4,58,120782070,DOWNTOWN VIA GOLDEN GATE,,9407,4:55
4,58,120787070,DOWNTOWN VIA GOLDEN GATE,,8807,4:55
4,58,120788070,DOWNTOWN VIA GOLDEN GATE,,8407,4:55
21,58,120351070,DOWNTOWN,,7107,21:53
21,58,120352070,DOWNTOWN,,8407,21:53
21,58,120353070,DOWNTOWN,,7307,21:53
21,58,120354070,DOWNTOWN,,8107,21:53
21,58,120355070,DOWNTOWN,,8507,21:53
21,58,120356070,DOWNTOWN,,7507,21:53
21,64,120377010,DOWNTOWN,,7101,21:53
21,64,120378010,DOWNTOWN,,7501,21:53
21,64,120379010,DOWNTOWN,,7501,21:53
21,58,120364070,DOWNTOWN,,9407,21:53
21,58,122127070,DOWNTOWN,,7307,21:53
21,58,122129070,DOWNTOWN,,9107,21:53
21,64,120373010,DOWNTOWN,,7101,21:53
21,64,120375010,DOWNTOWN,,7301,21:53
21,64,120376010,DOWNTOWN,,7301,21:53
21,58,120358070,DOWNTOWN,,8407,21:53
