shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3:11,35.09667,-85.17432,6000646,
3:11,35.09671,-85.22653,12000127,
3:11,35.09674,-85.15977,6000398,
3:11,35.09675,-85.25089,18000314,
3:11,35.09680,-85.17414,6000645,
3:11,35.09689,-85.22666,12000128,
3:11,35.09691,-85.15974,6000399,
3:11,35.09692,-85.25102,18000313,
3:11,35.09693,-85.17397,6000644,
3:11,35.09706,-85.17379,6000643,
3:11,35.09708,-85.22678,12000129,
3:11,35.09708,-85.15971,6000400,
3:11,35.09711,-85.25112,18000312,
3:11,35.09719,-85.17362,6000642,
3:11,35.09726,-85.22689,12000130,
3:11,35.09726,-85.15966,6000401,
3:11,35.09729,-85.25124,18000311,
3:11,35.09732,-85.17344,6000641,
3:11,35.09743,-85.15963,6000402,
3:11,35.09745,-85.17325,6000640,
3:11,35.09746,-85.22702,12000131,
3:11,35.09747,-85.25136,18000310,
3:11,35.09758,-85.17308,6000639,
3:11,35.09761,-85.15958,6000403,
3:11,35.09765,-85.22713,12000132,
3:11,35.09766,-85.25148,18000309,
3:11,35.09771,-85.17290,6000638,
3:11,35.09777,-85.15953,6000404,
3:11,35.09784,-85.25161,18000308,
3:11,35.09784,-85.17271,6000637,
3:11,35.09784,-85.22726,12000133,
3:11,35.09795,-85.15950,6000405,
3:11,35.09797,-85.17253,6000636,
3:11,35.09803,-85.25175,18000307,
3:11,35.09803,-85.22739,12000134,
3:11,35.09810,-85.17236,6000635,
3:11,35.09812,-85.15945,6000406,
3:11,35.09822,-85.25190,18000306,
3:11,35.09823,-85.22753,12000135,
3:11,35.09824,-85.17219,6000634,
3:11,35.09829,-85.15945,6000407,
3:11,35.09838,-85.17199,6000633,
3:11,35.09841,-85.25201,18000305,
3:11,35.09842,-85.22766,12000136,
3:11,35.09846,-85.15941,6000408,
3:11,35.09852,-85.17181,6000632,
3:11,35.09861,-85.25217,18000304,
3:11,35.09862,-85.22780,12000137,
3:11,35.09862,-85.15937,6000409,
3:11,35.09865,-85.17163,6000631,
3:11,35.09878,-85.15934,6000410,
3:11,35.09879,-85.25230,18000303,
3:11,35.09880,-85.17142,6000630,
3:11,35.09881,-85.22793,12000138,
3:11,35.09893,-85.17122,6000629,
3:11,35.09893,-85.15930,6000411,
3:11,35.09899,-85.25242,18000302,
3:11,35.09901,-85.22802,12000139,
3:11,35.09908,-85.17104,6000628,
3:11,35.09909,-85.15926,6000412,
3:11,35.09918,-85.25257,18000301,
3:11,35.09921,-85.22817,12000140,
3:11,35.09924,-85.17083,6000627,
3:11,35.09925,-85.15918,6000413,
3:11,35.09937,-85.25269,18000300,
3:11,35.09938,-85.17063,6000626,
3:11,35.09940,-85.22829,12000141,
3:11,35.09940,-85.15909,6000414,
3:11,35.09954,-85.17044,6000625,
3:11,35.09956,-85.15901,6000415,
3:11,35.09956,-85.25282,18000299,
3:11,35.09960,-85.22844,12000142,
3:11,35.09969,-85.17023,6000624,
3:11,35.09972,-85.15895,6000416,
3:11,35.09976,-85.25298,18000298,
3:11,35.09980,-85.22853,12000143,
3:11,35.09984,-85.17002,6000623,
3:11,35.09988,-85.15887,6000417,
3:11,35.09994,-85.25311,18000297,
3:11,35.10000,-85.16983,6000622,
3:11,35.10001,-85.22864,12000144,
3:11,35.10004,-85.15879,6000418,
3:11,35.10012,-85.25322,18000296,
3:11,35.10015,-85.16963,6000621,
3:11,35.10019,-85.15872,6000419,
3:11,35.10020,-85.22872,12000145,
3:11,35.10030,-85.16940,6000620,
3:11,35.10031,-85.25334,18000295,
3:11,35.10035,-85.15866,6000420,
3:11,35.10041,-85.22879,12000146,
3:11,35.10044,-85.16920,6000619,
3:11,35.10048,-85.25347,18000294,
3:11,35.10051,-85.15860,6000421,
3:11,35.10059,-85.16901,6000618,
3:11,35.10061,-85.22885,12000147,
3:11,35.10067,-85.15860,6000422,
3:11,35.10067,-85.25361,18000293,
3:11,35.10074,-85.16880,6000617,
3:11,35.10081,-85.22890,12000148,
3:11,35.10083,-85.15860,6000423,
3:11,35.10085,-85.25373,18000292,
3:11,35.10088,-85.16861,6000616,
3:11,35.10100,-85.15860,6000424,
3:11,35.10101,-85.22894,12000149,
3:11,35.10103,-85.16842,6000615,
3:11,35.10103,-85.25385,18000291,
3:11,35.10117,-85.15860,6000425,
3:11,35.10118,-85.16824,6000614,
3:11,35.10121,-85.25396,18000290,
3:11,35.10122,-85.22898,12000150,
3:11,35.10132,-85.16804,6000613,
3:11,35.10133,-85.15860,6000426,
3:11,35.10139,-85.25409,18000289,
3:11,35.10143,-85.22898,12000151,
3:11,35.10146,-85.16785,6000612,
3:11,35.10150,-85.15860,6000427,
3:11,35.10157,-85.25420,18000288,
3:11,35.10160,-85.16764,6000611,
3:11,35.10163,-85.22899,12000152,
3:11,35.10166,-85.15863,6000428,
3:11,35.10175,-85.25431,18000287,
3:11,35.10175,-85.16747,6000610,
3:11,35.10182,-85.15863,6000429,
3:11,35.10184,-85.22899,12000153,
3:11,35.10189,-85.16728,6000609,
3:11,35.10193,-85.25444,18000286,
3:11,35.10197,-85.15863,6000430,
3:11,35.10202,-85.16710,6000608,
3:11,35.10204,-85.22901,12000154,
3:11,35.10211,-85.15864,6000431,
3:11,35.10211,-85.25455,18000285,
3:11,35.10216,-85.16689,6000607,
3:11,35.10225,-85.22902,12000155,
3:11,35.10225,-85.15864,6000432,
3:11,35.10230,-85.16672,6000606,
3:11,35.10231,-85.25465,18000284,
3:11,35.10243,-85.16654,6000605,
3:11,35.10246,-85.22902,12000156,
3:11,35.10250,-85.25473,18000283,
3:11,35.10250,-85.15866,6000434,
3:11,35.10256,-85.16635,6000604,
3:11,35.10266,-85.22904,12000157,
3:11,35.10269,-85.25481,18000282,
3:11,35.10269,-85.16618,6000603,
3:11,35.10275,-85.15866,6000436,
3:11,35.10282,-85.16597,6000602,
3:11,35.10288,-85.22904,12000158,
3:11,35.10289,-85.25485,18000281,
3:11,35.10294,-85.16578,6000601,
3:11,35.10298,-85.15868,6000438,
3:11,35.10305,-85.16559,6000600,
3:11,35.10309,-85.25490,18000280,
3:11,35.10310,-85.22904,12000159,
3:11,35.10316,-85.16538,6000599,
3:11,35.10318,-85.15868,6000440,
3:11,35.10327,-85.16519,6000598,
3:11,35.10328,-85.25495,18000279,
3:11,35.10332,-85.22907,12000160,
3:11,35.10336,-85.16500,6000597,
3:11,35.10338,-85.15871,6000442,
3:11,35.10346,-85.16479,6000596,
3:11,35.10348,-85.25496,18000278,
3:11,35.10353,-85.22907,12000161,
3:11,35.10356,-85.16459,6000595,
3:11,35.10358,-85.15877,6000444,
3:11,35.10364,-85.16438,6000594,
3:11,35.10368,-85.25496,18000277,
3:11,35.10373,-85.16419,6000593,
3:11,35.10375,-85.22907,12000162,
3:11,35.10377,-85.15890,6000446,
3:11,35.10380,-85.16398,6000592,
3:11,35.10388,-85.16379,6000591,
3:11,35.10389,-85.25496,18000276,
3:11,35.10393,-85.16362,6000590,
3:11,35.10394,-85.15906,6000448,
3:11,35.10397,-85.22907,12000163,
3:11,35.10400,-85.16343,6000589,
3:11,35.10406,-85.16322,6000588,
3:11,35.10409,-85.25496,18000275,
3:11,35.10411,-85.15920,6000450,
3:11,35.10411,-85.16305,6000587,
3:11,35.10416,-85.16285,6000586,
3:11,35.10420,-85.22909,12000164,
3:11,35.10421,-85.16268,6000585,
3:11,35.10425,-85.16251,6000584,
3:11,35.10427,-85.15934,6000452,
3:11,35.10429,-85.25492,18000274,
3:11,35.10429,-85.16235,6000583,
3:11,35.10432,-85.16217,6000582,
3:11,35.10439,-85.16189,6000580,
3:11,35.10442,-85.22909,12000165,
3:11,35.10443,-85.15945,6000454,
3:11,35.10446,-85.16162,6000578,
3:11,35.10450,-85.25489,18000273,
3:11,35.10452,-85.16136,6000576,
3:11,35.10457,-85.16115,6000574,
3:11,35.10457,-85.15952,6000457,
3:11,35.10461,-85.16098,6000572,
3:11,35.10464,-85.22911,12000166,
3:11,35.10465,-85.16080,6000568,
3:11,35.10469,-85.16065,6000562,
3:11,35.10470,-85.25482,18000272,
3:11,35.10472,-85.15961,6000549,
3:11,35.10473,-85.16047,6000560,
3:11,35.10478,-85.16030,6000558,
3:11,35.10483,-85.16009,6000556,
3:11,35.10486,-85.22911,12000167,
3:11,35.10486,-85.15971,6000552,
3:11,35.10488,-85.15990,6000554,
3:11,35.10491,-85.25476,18000271,
3:11,35.10509,-85.22912,12000168,
3:11,35.10511,-85.25468,18000270,
3:11,35.10531,-85.22912,12000169,
3:11,35.10531,-85.25460,18000269,
3:11,35.10552,-85.25450,18000268,
3:11,35.10554,-85.22914,12000170,
3:11,35.10572,-85.25441,18000267,
3:11,35.10576,-85.22914,12000171,
3:11,35.10591,-85.25431,18000266,
3:11,35.10599,-85.22915,12000172,
3:11,35.10611,-85.25423,18000265,
3:11,35.10620,-85.22915,12000173,
3:11,35.10631,-85.25412,18000264,
3:11,35.10642,-85.22917,12000174,
3:11,35.10651,-85.25403,18000263,
3:11,35.10665,-85.22917,12000175,
3:11,35.10671,-85.25395,18000262,
3:11,35.10687,-85.22920,12000176,
3:11,35.10691,-85.25385,18000261,
3:11,35.10709,-85.22920,12000177,
3:11,35.10710,-85.25376,18000260,
3:11,35.10730,-85.22920,12000178,
3:11,35.10731,-85.25365,18000259,
3:11,35.10751,-85.25357,18000258,
3:11,35.10753,-85.22920,12000179,
3:11,35.10771,-85.25344,18000257,
3:11,35.10775,-85.22923,12000180,
3:11,35.10792,-85.25333,18000256,
3:11,35.10797,-85.22923,12000181,
3:11,35.10812,-85.25325,18000255,
3:11,35.10819,-85.22923,12000182,
3:11,35.10833,-85.25315,18000254,
3:11,35.10842,-85.22925,12000183,
3:11,35.10854,-85.25306,18000253,
3:11,35.10864,-85.22925,12000184,
3:11,35.10874,-85.25296,18000252,
3:11,35.10887,-85.22925,12000185,
3:11,35.10894,-85.25284,18000251,
3:11,35.10909,-85.22928,12000186,
3:11,35.10914,-85.25275,18000250,
3:11,35.10931,-85.22928,12000187,
3:11,35.10934,-85.25265,18000249,
3:11,35.10953,-85.22928,12000188,
3:11,35.10955,-85.25255,18000248,
3:11,35.10974,-85.22928,12000189,
3:11,35.10974,-85.25245,18000247,
3:11,35.10994,-85.25234,18000246,
3:11,35.10997,-85.22928,12000190,
3:11,35.11014,-85.25225,18000245,
3:11,35.11020,-85.22929,12000191,
3:11,35.11034,-85.25217,18000244,
3:11,35.11043,-85.22933,12000192,
3:11,35.11053,-85.25206,18000243,
3:11,35.11065,-85.22933,12000193,
3:11,35.11073,-85.25196,18000242,
3:11,35.11089,-85.22933,12000194,
3:11,35.11092,-85.25186,18000241,
3:11,35.11111,-85.22938,12000195,
3:11,35.11111,-85.25177,18000240,
3:11,35.11130,-85.25169,18000239,
3:11,35.11135,-85.22939,12000196,
3:11,35.11149,-85.25158,18000238,
3:11,35.11158,-85.22944,12000197,
3:11,35.11168,-85.25148,18000237,
3:11,35.11182,-85.22945,12000198,
3:11,35.11187,-85.25141,18000236,
3:11,35.11206,-85.25131,18000235,
3:11,35.11206,-85.22950,12000199,
3:11,35.11225,-85.25121,18000234,
3:11,35.11229,-85.22956,12000200,
3:11,35.11245,-85.25112,18000233,
3:11,35.11252,-85.22963,12000201,
3:11,35.11264,-85.25102,18000232,
3:11,35.11276,-85.22969,12000202,
3:11,35.11283,-85.25091,18000231,
3:11,35.11297,-85.22977,12000203,
3:11,35.11303,-85.25085,18000230,
3:11,35.11319,-85.22987,12000204,
3:11,35.11323,-85.25074,18000229,
3:11,35.11341,-85.22993,12000205,
3:11,35.11342,-85.25064,18000228,
3:11,35.11361,-85.25055,18000227,
3:11,35.11363,-85.23004,12000206,
3:11,35.11381,-85.25043,18000226,
3:11,35.11384,-85.23015,12000207,
3:11,35.11401,-85.25034,18000225,
3:11,35.11405,-85.23027,12000208,
3:11,35.11421,-85.25026,18000224,
3:11,35.11426,-85.23039,12000209,
3:11,35.11441,-85.25015,18000223,
3:11,35.11446,-85.23052,12000210,
3:11,35.11460,-85.25005,18000222,
3:11,35.11465,-85.23068,12000211,
3:11,35.11480,-85.24996,18000221,
3:11,35.11485,-85.23082,12000212,
3:11,35.11500,-85.24986,18000220,
3:11,35.11504,-85.23098,12000213,
3:11,35.11520,-85.24975,18000219,
3:11,35.11523,-85.23116,12000214,
3:11,35.11539,-85.24964,18000218,
3:11,35.11541,-85.23131,12000215,
3:11,35.11558,-85.23149,12000216,
3:11,35.11558,-85.24958,18000217,
3:11,35.11576,-85.23168,12000217,
3:11,35.11577,-85.24945,18000216,
3:11,35.11592,-85.23187,12000218,
3:11,35.11595,-85.24934,18000215,
3:11,35.11609,-85.23206,12000219,
3:11,35.11614,-85.24923,18000214,
3:11,35.11624,-85.23224,12000220,
3:11,35.11632,-85.24910,18000213,
3:11,35.11639,-85.23243,12000221,
3:11,35.11648,-85.24896,18000212,
3:11,35.11654,-85.23259,12000222,
3:11,35.11665,-85.24883,18000211,
3:11,35.11669,-85.23278,12000223,
3:11,35.11681,-85.24869,18000210,
3:11,35.11683,-85.23295,12000224,
3:11,35.11697,-85.24853,18000209,
3:11,35.11698,-85.23311,12000225,
3:11,35.11711,-85.24837,18000208,
3:11,35.11712,-85.23328,12000226,
3:11,35.11726,-85.24819,18000207,
3:11,35.11727,-85.23346,12000227,
3:11,35.11740,-85.23365,12000228,
3:11,35.11740,-85.24802,18000206,
3:11,35.11753,-85.24784,18000205,
3:11,35.11754,-85.23381,12000229,
3:11,35.11765,-85.24764,18000204,
3:11,35.11769,-85.23400,12000230,
3:11,35.11778,-85.24745,18000203,
3:11,35.11783,-85.23416,12000231,
3:11,35.11790,-85.24726,18000202,
3:11,35.11798,-85.23433,12000232,
3:11,35.11801,-85.24703,18000201,
3:11,35.11812,-85.24686,18000200,
3:11,35.11812,-85.23449,12000233,
3:11,35.11822,-85.24662,18000199,
3:11,35.11826,-85.23468,12000234,
3:11,35.11830,-85.24641,18000198,
3:11,35.11839,-85.24621,18000197,
3:11,35.11841,-85.23484,12000235,
3:11,35.11846,-85.24597,18000196,
3:11,35.11853,-85.24575,18000195,
3:11,35.11856,-85.23502,12000236,
3:11,35.11860,-85.24554,18000194,
3:11,35.11865,-85.24530,18000193,
3:11,35.11870,-85.23519,12000237,
3:11,35.11871,-85.24508,18000192,
3:11,35.11876,-85.24486,18000191,
3:11,35.11882,-85.24462,18000190,
3:11,35.11884,-85.23537,12000238,
3:11,35.11888,-85.24439,18000189,
3:11,35.11892,-85.24414,18000188,
3:11,35.11899,-85.23552,12000239,
3:11,35.11899,-85.24392,18000187,
3:11,35.11904,-85.24370,18000186,
3:11,35.11909,-85.24344,18000185,
3:11,35.11915,-85.24322,18000184,
3:11,35.11915,-85.23570,12000240,
3:11,35.11921,-85.24296,18000183,
3:11,35.11927,-85.24274,18000182,
3:11,35.11928,-85.23587,12000241,
3:11,35.11932,-85.24250,18000181,
3:11,35.11938,-85.24227,18000180,
3:11,35.11943,-85.23604,12000242,
3:11,35.11944,-85.24201,18000179,
3:11,35.11950,-85.24179,18000178,
3:11,35.11955,-85.24156,18000177,
3:11,35.11958,-85.23621,12000243,
3:11,35.11961,-85.24131,18000176,
3:11,35.11967,-85.24109,18000175,
3:11,35.11971,-85.24088,18000174,
3:11,35.11972,-85.23637,12000244,
3:11,35.11978,-85.24064,18000173,
3:11,35.11985,-85.24042,18000172,
3:11,35.11986,-85.23654,12000245,
3:11,35.11993,-85.24022,18000171,
3:11,35.12000,-85.23670,12000246,
3:11,35.12001,-85.24002,18000170,
3:11,35.12010,-85.23985,18000169,
3:11,35.12014,-85.23683,12000247,
3:11,35.12020,-85.23966,18000168,
3:11,35.12026,-85.23696,12000248,
3:11,35.12030,-85.23951,18000167,
3:11,35.12038,-85.23707,12000249,
3:11,35.12040,-85.23937,18000166,
3:11,35.12051,-85.23921,18000165,
3:11,35.12051,-85.23719,12000250,
3:11,35.12062,-85.23910,18000164,
3:11,35.12063,-85.23731,12000251,
3:11,35.12073,-85.23897,18000163,
3:11,35.12076,-85.23740,12000252,
3:11,35.12089,-85.23753,12000253,
3:11,35.12094,-85.23877,18000161,
3:11,35.12102,-85.23766,12000254,
3:11,35.12115,-85.23777,12000255,
3:11,35.12116,-85.23861,18000159,
3:11,35.12129,-85.23788,12000256,
3:11,35.12139,-85.23851,18000157,
3:11,35.12142,-85.23799,12000257,
3:11,35.12156,-85.23812,12000258,
3:11,35.12164,-85.23855,18000155,
3:11,35.12169,-85.23823,12000259,
3:11,35.12182,-85.23834,12000260,
3:11,35.12186,-85.23867,18000153,
3:11,35.12195,-85.23845,12000261,
3:11,35.12199,-85.23878,18000152,
3:11,35.12209,-85.23855,12000262,
3:11,35.12211,-85.23888,18000151,
3:11,35.12221,-85.23862,12000263,
3:11,35.12224,-85.23897,18000150,
3:11,35.12233,-85.23874,12000264,
3:11,35.12237,-85.23909,18000149,
3:11,35.12245,-85.23883,12000265,
3:11,35.12249,-85.23916,18000148,
3:11,35.12257,-85.23891,12000266,
3:11,35.12263,-85.23926,18000147,
3:11,35.12270,-85.23901,12000267,
3:11,35.12277,-85.23937,18000146,
3:11,35.12281,-85.23910,12000268,
3:11,35.12291,-85.23947,18000145,
3:11,35.12295,-85.23918,12000269,
3:11,35.12303,-85.23956,18000144,
3:11,35.12306,-85.23926,12000270,
3:11,35.12317,-85.23966,18000143,
3:11,35.12320,-85.23937,12000271,
3:11,35.12331,-85.23974,18000142,
3:11,35.12332,-85.23947,12000272,
3:11,35.12345,-85.23956,12000273,
3:11,35.12345,-85.23983,18000141,
3:11,35.12358,-85.23963,12000274,
3:11,35.12359,-85.23993,18000140,
3:11,35.12371,-85.23972,12000275,
3:11,35.12372,-85.24002,18000139,
3:11,35.12384,-85.23982,12000276,
3:11,35.12387,-85.24012,18000138,
3:11,35.12396,-85.23988,12000277,
3:11,35.12402,-85.24020,18000137,
3:11,35.12409,-85.23996,12000278,
3:11,35.12416,-85.24029,18000136,
3:11,35.12420,-85.24004,12000279,
3:11,35.12430,-85.24040,18000135,
3:11,35.12433,-85.24012,12000280,
3:11,35.12444,-85.24049,18000134,
3:11,35.12444,-85.24020,12000281,
3:11,35.12457,-85.24026,12000282,
3:11,35.12460,-85.24058,18000133,
3:11,35.12469,-85.24036,12000283,
3:11,35.12474,-85.24067,18000132,
3:11,35.12481,-85.24042,12000284,
3:11,35.12489,-85.24075,18000131,
3:11,35.12494,-85.24052,12000285,
3:11,35.12503,-85.24085,18000130,
3:11,35.12517,-85.24066,12000287,
3:11,35.12517,-85.24096,18000129,
3:11,35.12532,-85.24104,18000128,
3:11,35.12540,-85.24080,12000289,
3:11,35.12547,-85.24112,18000127,
3:11,35.12562,-85.24122,18000126,
3:11,35.12563,-85.24093,12000291,
3:11,35.12576,-85.24131,18000125,
3:11,35.12585,-85.24106,12000293,
3:11,35.12592,-85.24141,18000124,
3:11,35.12606,-85.24152,18000123,
3:11,35.12608,-85.24122,12000295,
3:11,35.12622,-85.24160,18000122,
3:11,35.12630,-85.24134,12000297,
3:11,35.12637,-85.24169,18000121,
3:11,35.12651,-85.24147,12000299,
3:11,35.12653,-85.24179,18000120,
3:11,35.12668,-85.24188,18000119,
3:11,35.12671,-85.24156,12000301,
3:11,35.12683,-85.24196,18000118,
3:11,35.12690,-85.24169,12000303,
3:11,35.12698,-85.24206,18000117,
3:11,35.12705,-85.24179,12000305,
3:11,35.12713,-85.24215,18000116,
3:11,35.12718,-85.24185,12000307,
3:11,35.12727,-85.24227,18000115,
3:11,35.12732,-85.24182,12000310,
3:11,35.12741,-85.24233,18000114,
3:11,35.12747,-85.24165,12000313,
3:11,35.12754,-85.24244,18000113,
3:11,35.12761,-85.24149,12000316,
3:11,35.12766,-85.24101,12000329,
3:11,35.12768,-85.24252,18000112,
3:11,35.12771,-85.24136,12000321,
3:11,35.12772,-85.24119,12000326,
3:11,35.12774,-85.24088,12000332,
3:11,35.12781,-85.24258,18000111,
3:11,35.12792,-85.24088,12000335,
3:11,35.12794,-85.24268,18000110,
3:11,35.12805,-85.24276,18000109,
3:11,35.12807,-85.24085,12000337,
3:11,35.12817,-85.24282,18000108,
3:11,35.12823,-85.24084,12000339,
3:11,35.12829,-85.24292,18000107,
3:11,35.12840,-85.24080,12000341,
3:11,35.12842,-85.24300,18000106,
3:11,35.12854,-85.24079,12000343,
3:11,35.12854,-85.24306,18000105,
3:11,35.12873,-85.24075,12000346,
3:11,35.12879,-85.24320,18000103,
3:11,35.12888,-85.24072,12000349,
3:11,35.12891,-85.24093,13000011,
3:11,35.12895,-85.24077,12000402,
3:11,35.12902,-85.24333,18000101,
3:11,35.12905,-85.24090,13000015,
3:11,35.12920,-85.24088,13000018,
3:11,35.12926,-85.24347,18000099,
3:11,35.12937,-85.24088,13000021,
3:11,35.12938,-85.24355,18000098,
3:11,35.12952,-85.24088,13000024,
3:11,35.12952,-85.24363,18000097,
3:11,35.12965,-85.24373,18000096,
3:11,35.12965,-85.24085,13000027,
3:11,35.12980,-85.24382,18000095,
3:11,35.12983,-85.24084,13000031,
3:11,35.12993,-85.24390,18000094,
3:11,35.13000,-85.24084,13000035,
3:11,35.13007,-85.24398,18000093,
3:11,35.13018,-85.24084,13000039,
3:11,35.13022,-85.24408,18000092,
3:11,35.13033,-85.24080,13000042,
3:11,35.13036,-85.24417,18000091,
3:11,35.13047,-85.24080,13000045,
3:11,35.13050,-85.24424,18000090,
3:11,35.13061,-85.24080,13000048,
3:11,35.13065,-85.24435,18000089,
3:11,35.13068,-85.24546,18000062,
3:11,35.13071,-85.24568,18000064,
3:11,35.13074,-85.24522,18000060,
3:11,35.13078,-85.24077,13000052,
3:11,35.13079,-85.24444,18000088,
3:11,35.13083,-85.24587,18000066,
3:11,35.13087,-85.24503,18000058,
3:11,35.13092,-85.24452,18000087,
3:11,35.13092,-85.24074,13000055,
3:11,35.13101,-85.24594,18000068,
3:11,35.13106,-85.24066,13000058,
3:11,35.13106,-85.24462,18000086,
3:11,35.13106,-85.24481,18000056,
3:11,35.13117,-85.24470,18000055,
3:11,35.13118,-85.24471,18000085,
3:11,35.13123,-85.24061,13000061,
3:11,35.13123,-85.24592,18000070,
3:11,35.13129,-85.24457,18000054,
3:11,35.13130,-85.24478,18000084,
3:11,35.13141,-85.24444,18000053,
3:11,35.13143,-85.24061,13000064,
3:11,35.13145,-85.24584,18000072,
3:11,35.13151,-85.24495,18000082,
3:11,35.13154,-85.24432,18000052,
3:11,35.13160,-85.24060,13000067,
3:11,35.13164,-85.24573,18000074,
3:11,35.13167,-85.24510,18000080,
3:11,35.13167,-85.24419,18000051,
3:11,35.13174,-85.24554,18000076,
3:11,35.13176,-85.24533,18000078,
3:11,35.13176,-85.24061,13000070,
3:11,35.13180,-85.24406,18000050,
3:11,35.13190,-85.24072,13000073,
3:11,35.13193,-85.24392,18000049,
3:11,35.13203,-85.24093,13000076,
3:11,35.13206,-85.24379,18000048,
3:11,35.13215,-85.24109,13000079,
3:11,35.13219,-85.24365,18000047,
3:11,35.13226,-85.24126,13000082,
3:11,35.13231,-85.24350,18000046,
3:11,35.13237,-85.24141,13000086,
3:11,35.13241,-85.24147,13000094,
3:11,35.13244,-85.24397,14000071,
3:11,35.13244,-85.24338,18000045,
3:11,35.13246,-85.24368,14000069,
3:11,35.13247,-85.24430,14000073,
3:11,35.13251,-85.24460,14000075,
3:11,35.13251,-85.24168,14000009,
3:11,35.13254,-85.24339,14000067,
3:11,35.13256,-85.24490,14000077,
3:11,35.13258,-85.24325,18000044,
3:11,35.13260,-85.24179,14000021,
3:11,35.13264,-85.24317,14000065,
3:11,35.13268,-85.24516,14000079,
3:11,35.13271,-85.24312,18000043,
3:11,35.13272,-85.24196,14000025,
3:11,35.13278,-85.24296,14000063,
3:11,35.13282,-85.24212,14000028,
3:11,35.13284,-85.24296,18000042,
3:11,35.13287,-85.24535,14000081,
3:11,35.13290,-85.24284,14000061,
3:11,35.13292,-85.24227,14000048,
3:11,35.13297,-85.24284,18000041,
3:11,35.13301,-85.24242,14000052,
3:11,35.13302,-85.24274,14000059,
3:11,35.13309,-85.24551,14000083,
3:11,35.13310,-85.24274,18000040,
3:11,35.13310,-85.24258,14000056,
3:11,35.13323,-85.24260,18000039,
3:11,35.13333,-85.24563,14000085,
3:11,35.13334,-85.24247,18000038,
3:11,35.13346,-85.24568,14000086,
3:11,35.13347,-85.24236,18000037,
3:11,35.13359,-85.24223,18000036,
3:11,35.13359,-85.24575,14000087,
3:11,35.13370,-85.24211,18000035,
3:11,35.13373,-85.24582,14000088,
3:11,35.13382,-85.24200,18000034,
3:11,35.13386,-85.24589,14000089,
3:11,35.13394,-85.24188,18000033,
3:11,35.13399,-85.24595,14000090,
3:11,35.13405,-85.24177,18000032,
3:11,35.13413,-85.24600,14000091,
3:11,35.13417,-85.24165,18000031,
3:11,35.13426,-85.24608,14000092,
3:11,35.13428,-85.24152,18000030,
3:11,35.13439,-85.24141,18000029,
3:11,35.13439,-85.24614,14000093,
3:11,35.13450,-85.24128,18000028,
3:11,35.13453,-85.24617,14000094,
3:11,35.13459,-85.24117,18000027,
3:11,35.13470,-85.24101,18000026,
3:11,35.13477,-85.24629,14000096,
3:11,35.13478,-85.24090,18000025,
3:11,35.13487,-85.24075,18000024,
3:11,35.13495,-85.24063,18000023,
3:11,35.13497,-85.24635,14000098,
3:11,35.13505,-85.24050,18000022,
3:11,35.13513,-85.24640,14000100,
3:11,35.13521,-85.24025,18000020,
3:11,35.13526,-85.24644,14000103,
3:11,35.13529,-85.24646,14000107,
3:11,35.13535,-85.24002,18000018,
3:11,35.13544,-85.24656,15000011,
3:11,35.13548,-85.23983,18000016,
3:11,35.13558,-85.24661,15000013,
3:11,35.13560,-85.23966,18000014,
3:11,35.13571,-85.23947,18000011,
3:11,35.13577,-85.24668,15000015,
3:11,35.13584,-85.23945,17000094,
3:11,35.13589,-85.23951,17000089,
3:11,35.13599,-85.24678,15000017,
3:11,35.13602,-85.23961,17000085,
3:11,35.13610,-85.23982,17000079,
3:11,35.13613,-85.24001,17000076,
3:11,35.13616,-85.24017,17000074,
3:11,35.13618,-85.24040,17000072,
3:11,35.13622,-85.24061,17000070,
3:11,35.13624,-85.24689,15000019,
3:11,35.13628,-85.24084,17000068,
3:11,35.13637,-85.24106,17000066,
3:11,35.13637,-85.24692,15000020,
3:11,35.13650,-85.24697,15000021,
3:11,35.13650,-85.24122,17000064,
3:11,35.13664,-85.24703,15000022,
3:11,35.13665,-85.24134,17000062,
3:11,35.13679,-85.24708,15000023,
3:11,35.13682,-85.24144,17000060,
3:11,35.13693,-85.24713,15000024,
3:11,35.13699,-85.24152,17000058,
3:11,35.13708,-85.24718,15000025,
3:11,35.13716,-85.24160,17000056,
3:11,35.13723,-85.24721,15000026,
3:11,35.13733,-85.24168,17000054,
3:11,35.13737,-85.24726,15000027,
3:11,35.13749,-85.24174,17000052,
3:11,35.13750,-85.24730,15000028,
3:11,35.13765,-85.24185,17000050,
3:11,35.13775,-85.24737,15000030,
3:11,35.13781,-85.24201,17000048,
3:11,35.13796,-85.24743,15000032,
3:11,35.13799,-85.24220,17000046,
3:11,35.13811,-85.24746,15000034,
3:11,35.13817,-85.24241,17000044,
3:11,35.13826,-85.24750,15000040,
3:11,35.13835,-85.24735,15000043,
3:11,35.13835,-85.24263,17000042,
3:11,35.13839,-85.24719,15000045,
3:11,35.13842,-85.24703,15000048,
3:11,35.13843,-85.24697,15000053,
3:11,35.13847,-85.24681,16000010,
3:11,35.13849,-85.24290,17000040,
3:11,35.13851,-85.24664,16000014,
3:11,35.13855,-85.24319,17000038,
3:11,35.13856,-85.24644,16000018,
3:11,35.13859,-85.24350,17000036,
3:11,35.13861,-85.24629,16000020,
